acct_id,contract_id,term,start_date,end_date,date_offered,date_signed,date_countersigned,add_datetime,event_name,section_name,row_name,seat_num,last_seat,num_seats,price_code,paid,printed,group_flag,consignment,comp_name,purchase_price,block_purchase_price,,description
148734,13653,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,H,3,3,1,Y,Y,0,N,N,Not Comp,0,0,,
148734,10942,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,517,H,4,4,1,Y,Y,0,Y,N,Not Comp,0,0,,
107516,12511,3,01/01/2019,31/12/2021,20/12/2018,20/12/2018,20/12/2018,20/12/2018,RENEWALS,517,H,5,8,4,3DY,Y,0,N,N,Not Comp,4000,16000,,
148734,13652,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,H,9,11,3,Y,Y,0,N,N,Not Comp,0,0,,
313916,14200,1,01/01/2020,31/12/2022,02/03/2020,02/03/2020,02/03/2020,02/03/2020,RENEWALS,517,H,12,13,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
211912,12293,5,01/07/2018,30/06/2023,19/09/2018,19/09/2018,19/09/2018,19/09/2018,RENEWALS,517,H,14,17,4,5DY,Y,0,N,N,Not Comp,6500,26000,,
211912,12294,5,01/07/2018,30/06/2023,19/09/2018,19/09/2018,19/09/2018,19/09/2018,RENEWALS,517,H,18,18,1,5DY,Y,0,N,N,Not Comp,6500,6500,,
148734,13651,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,H,19,20,2,Y,Y,0,N,N,Not Comp,0,0,,
148734,10944,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,517,H,21,22,2,Y,Y,0,Y,N,Not Comp,0,0,,
114577,14371,3,01/01/2021,31/12/2024,07/12/2020,07/12/2020,07/12/2020,07/12/2020,RENEWALS,517,H,23,23,1,3DY,Y,0,N,N,Not Comp,4000,4000,,
114577,14724,3,01/01/2019,31/12/2021,07/07/2021,07/07/2021,07/07/2021,07/07/2021,RENEWALS,517,H,24,25,2,Z,Y,0,N,N,Not Comp,0,0,,
107516,12512,3,01/01/2019,31/12/2021,20/12/2018,20/12/2018,20/12/2018,20/12/2018,RENEWALS,517,J,3,4,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
148734,13650,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,J,5,5,1,Y,Y,0,N,N,Not Comp,0,0,,
211912,12295,5,01/09/2017,31/12/2022,19/09/2018,19/09/2018,19/09/2018,19/09/2018,RENEWALS,517,J,6,7,2,5DE,Y,0,N,N,Not Comp,6800,13600,,
112277,12965,10,01/06/2019,31/05/2029,30/05/2019,30/05/2019,30/05/2019,30/05/2019,RENEWALS,517,J,8,8,1,10DY,Y,0,N,N,Not Comp,12500,12500,,
374157,12967,10,01/06/2019,31/05/2029,30/05/2019,30/05/2019,30/05/2019,30/05/2019,RENEWALS,517,J,9,9,1,10DY,Y,0,N,N,Not Comp,12500,12500,,
159889,10153,10,01/01/2017,31/12/2026,29/09/2016,29/09/2016,29/09/2016,29/09/2016,RENEWALS,517,J,12,13,2,10DY,Y,0,N,N,Not Comp,12500,25000,,
232108,14594,3,01/01/2021,31/12/2024,22/03/2021,22/03/2021,22/03/2021,22/03/2021,RENEWALS,517,J,14,17,4,3DY,Y,0,N,N,Not Comp,4000,16000,,
109640,12111,5,01/07/2018,31/12/2023,12/07/2018,12/07/2018,12/07/2018,12/07/2018,RENEWALS,517,J,18,21,4,3DY,Y,0,N,N,Not Comp,4000,16000,,
148734,13649,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,J,22,23,2,Y,Y,0,N,N,Not Comp,0,0,,
200617,13885,10,01/01/2020,31/12/2029,04/12/2019,04/12/2019,04/12/2019,04/12/2019,RENEWALS,517,J,24,25,2,10DP,P,0,N,N,Not Comp,13500,27000,,
107516,12513,3,01/01/2019,31/12/2021,20/12/2018,20/12/2018,20/12/2018,20/12/2018,RENEWALS,517,K,2,5,4,3DY,Y,0,N,N,Not Comp,4000,16000,,
148734,10946,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,517,K,6,7,2,Y,Y,0,Y,N,Not Comp,0,0,,
116444,14638,3,01/01/2021,31/12/2024,07/05/2021,07/05/2021,07/05/2021,07/05/2021,RENEWALS,517,K,8,9,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
103133,14913,3,01/01/2022,31/12/2024,12/11/2021,12/11/2021,12/11/2021,12/11/2021,RENEWALS,517,K,10,13,4,3DY,Y,0,N,N,Not Comp,4000,16000,,
148734,10947,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,517,K,16,16,1,Y,Y,0,Y,N,Not Comp,0,0,,
115492,13773,10,01/09/2012,31/12/2022,27/09/2019,27/09/2019,27/09/2019,27/09/2019,RENEWALS,517,K,17,17,1,DXY,Y,0,N,N,Not Comp,9000,9000,,
107516,12514,3,01/01/2019,31/12/2021,20/12/2018,20/12/2018,20/12/2018,20/12/2018,RENEWALS,517,K,18,19,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
394957,13687,1,01/09/2019,31/12/2021,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,K,20,23,4,DY15,Y,0,N,N,Not Comp,1500,6000,,
148734,13648,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,K,24,25,2,Y,Y,0,N,N,Not Comp,0,0,,
262535,14882,3,01/01/2022,31/12/2024,27/10/2021,27/10/2021,27/10/2021,27/10/2021,RENEWALS,518,A,4,6,3,3DY,Y,0,N,N,Not Comp,4000,12000,,
374819,13016,1,01/06/2019,31/12/2021,21/06/2019,21/06/2019,21/06/2019,21/06/2019,RENEWALS,518,A,7,8,2,DEX,Y,0,N,N,Not Comp,1950,3900,,
313874,12156,3,01/08/2018,31/12/2021,15/08/2018,15/08/2018,15/08/2018,15/08/2018,RENEWALS,518,A,10,11,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
102663,12263,10,01/07/2012,30/06/2022,18/09/2018,18/09/2018,18/09/2018,18/09/2018,RENEWALS,518,A,12,13,2,DXY,Y,0,N,N,Not Comp,9000,18000,,
146787,13127,3,01/07/2019,30/06/2022,17/07/2019,17/07/2019,17/07/2019,17/07/2019,RENEWALS,518,A,14,15,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
146217,13128,3,01/07/2019,30/06/2022,17/07/2019,17/07/2019,17/07/2019,17/07/2019,RENEWALS,518,A,16,17,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
146340,2923,3,01/01/2019,31/12/2021,01/06/2013,25/09/2014,25/09/2014,25/09/2014,RENEWALS,518,A,18,19,2,3HY,N,0,N,N,Not Comp,0.02,0.04,,
120652,12527,5,01/01/2019,31/12/2023,21/12/2018,21/12/2018,21/12/2018,21/12/2018,RENEWALS,518,A,25,26,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
152702,2882,10,01/10/2014,30/09/2024,16/09/2014,16/09/2014,16/09/2014,16/09/2014,RENEWALS,518,A,27,27,1,FXP,Y,0,N,N,Not Comp,9900,9900,,
313890,12303,3,01/08/2018,31/12/2021,20/09/2018,20/09/2018,20/09/2018,20/09/2018,RENEWALS,518,B,1,4,4,3DY,Y,0,N,N,Not Comp,4000,16000,,
394783,13169,1,01/08/2019,31/12/2021,09/08/2019,09/08/2019,09/08/2019,09/08/2019,RENEWALS,518,B,6,7,2,DEX,Y,0,N,N,Not Comp,1950,3900,,
293514,14899,3,01/01/2022,31/12/2024,04/11/2021,04/11/2021,04/11/2021,04/11/2021,RENEWALS,518,B,8,9,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
102980,12091,10,01/01/2018,31/12/2027,02/07/2018,02/07/2018,02/07/2018,02/07/2018,RENEWALS,518,B,10,13,4,10DY,Y,0,N,N,Not Comp,12500,50000,,
155697,12497,3,01/01/2019,31/12/2021,17/12/2018,17/12/2018,17/12/2018,17/12/2018,RENEWALS,518,B,14,14,1,3DY,Y,0,N,N,Not Comp,4000,4000,,
159897,14151,2,01/01/2020,31/12/2022,14/02/2020,14/02/2020,14/02/2020,14/02/2020,RENEWALS,518,B,16,17,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
155697,12498,3,01/01/2019,31/12/2021,17/12/2018,17/12/2018,17/12/2018,17/12/2018,RENEWALS,518,B,18,19,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
314096,12313,5,01/09/2018,31/08/2023,27/09/2018,27/09/2018,27/09/2018,27/09/2018,RENEWALS,518,B,20,21,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
118804,11577,10,01/01/2018,31/12/2027,12/12/2017,12/12/2017,12/12/2017,12/12/2017,RENEWALS,518,B,24,25,2,10DY,Y,0,N,N,Not Comp,12500,25000,,
149229,13950,1,01/01/2020,31/12/2022,08/01/2020,08/01/2020,08/01/2020,08/01/2020,RENEWALS,518,B,26,27,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
375220,13110,1,01/07/2019,31/12/2021,09/07/2019,09/07/2019,09/07/2019,09/07/2019,RENEWALS,518,C,3,4,2,DEX,Y,0,N,N,Not Comp,1950,3900,,
313619,14185,1,01/01/2020,31/12/2022,21/02/2020,21/02/2020,21/02/2020,21/02/2020,RENEWALS,518,C,6,9,4,1DY,Y,0,N,N,Not Comp,1250,5000,,
116219,11629,5,01/01/2018,31/12/2022,19/12/2017,19/12/2017,19/12/2017,19/12/2017,RENEWALS,518,C,10,13,4,5DY,Y,0,N,N,Not Comp,6500,26000,,
110814,14787,3,01/01/2022,31/12/2024,28/08/2021,28/08/2021,28/08/2021,28/08/2021,RENEWALS,518,C,14,17,4,3DY,Y,0,N,N,Not Comp,4000,16000,,
146340,2924,3,01/01/2019,31/12/2021,01/06/2013,25/09/2014,25/09/2014,25/09/2014,RENEWALS,518,C,18,19,2,3HY,N,0,N,N,Not Comp,0.02,0.04,,
374942,13105,1,01/07/2019,31/12/2021,05/07/2019,05/07/2019,05/07/2019,05/07/2019,RENEWALS,518,C,22,23,2,DEX,Y,0,N,N,Not Comp,1950,3900,,
148734,10949,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,518,C,25,25,1,Y,Y,0,Y,N,Not Comp,0,0,,
415224,14184,3,01/01/2020,31/12/2022,21/02/2020,21/02/2020,21/02/2020,21/02/2020,RENEWALS,518,C,26,27,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
148734,10950,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,518,D,1,1,1,Y,Y,0,Y,N,Not Comp,0,0,,
139148,12160,10,01/08/2018,31/07/2028,15/08/2018,15/08/2018,15/08/2018,15/08/2018,RENEWALS,518,D,2,3,2,10DP,Y,0,N,N,Not Comp,13500,27000,,
142539,3047,10,01/07/2012,30/06/2022,,,,26/09/2014,RENEWALS,518,D,8,9,2,D1Y,Y,0,N,N,Other,0,0,,
153346,14150,1,01/01/2020,31/12/2022,14/02/2020,14/02/2020,14/02/2020,14/02/2020,RENEWALS,518,D,16,19,4,1DY,Y,0,N,N,Not Comp,1250,5000,,
122707,13152,2,01/08/2019,31/12/2021,02/08/2019,02/08/2019,02/08/2019,02/08/2019,RENEWALS,518,D,20,21,2,DEX,Y,0,N,N,Not Comp,1950,3900,,
282269,14930,3,01/01/2022,31/12/2024,19/11/2021,19/11/2021,19/11/2021,19/11/2021,RENEWALS,518,D,22,23,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
282251,14979,3,01/01/2022,31/12/2024,01/12/2021,01/12/2021,01/12/2021,01/12/2021,RENEWALS,518,D,24,25,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
122707,13151,2,01/08/2019,31/12/2021,02/08/2019,02/08/2019,02/08/2019,02/08/2019,RENEWALS,518,D,26,27,2,DEX,Y,0,N,N,Not Comp,1950,3900,,
115715,11644,4,01/01/2018,31/12/2021,03/01/2018,03/01/2018,03/01/2018,03/01/2018,RENEWALS,518,E,1,2,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
148734,13646,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,518,E,3,4,2,Y,Y,0,N,N,Not Comp,0,0,,
148734,13645,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,518,E,5,5,1,Y,Y,0,N,N,Not Comp,0,0,,
116219,10413,10,01/01/2017,31/12/2026,04/01/2017,04/01/2017,04/01/2017,04/01/2017,RENEWALS,518,E,6,7,2,10DY,Y,0,N,N,Not Comp,12500,25000,,
146340,2925,3,01/01/2019,31/12/2021,01/06/2013,25/09/2014,25/09/2014,25/09/2014,RENEWALS,518,E,8,9,2,3HY,N,0,N,N,Not Comp,0.02,0.04,,
159897,14152,2,01/01/2020,31/12/2022,14/02/2020,14/02/2020,14/02/2020,14/02/2020,RENEWALS,518,E,10,11,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
101549,11409,10,01/01/2018,31/12/2027,09/11/2017,09/11/2017,09/11/2017,09/11/2017,RENEWALS,518,E,12,13,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
425504,14244,1,01/10/2020,30/09/2022,02/07/2020,02/07/2020,02/07/2020,02/07/2020,RENEWALS,518,E,14,15,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
252452,14696,3,01/01/2022,31/12/2025,18/06/2021,18/06/2021,18/06/2021,18/06/2021,RENEWALS,518,E,16,19,4,3DY,P,0,N,N,Not Comp,4000,16000,,
146340,2926,3,01/01/2019,31/12/2021,01/06/2013,25/09/2014,25/09/2014,25/09/2014,RENEWALS,518,E,22,23,2,3HY,N,0,N,N,Not Comp,0.02,0.04,,
375261,13141,3,01/07/2019,30/06/2022,31/07/2019,31/07/2019,31/07/2019,31/07/2019,RENEWALS,518,E,24,25,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
146340,2927,3,01/01/2019,31/12/2021,01/06/2013,25/09/2014,25/09/2014,25/09/2014,RENEWALS,518,E,26,27,2,3HY,N,0,N,N,Not Comp,0.02,0.04,,
103852,11492,10,01/01/2018,31/12/2027,24/11/2017,24/11/2017,24/11/2017,24/11/2017,RENEWALS,518,F,1,1,1,10DY,Y,0,N,N,Not Comp,12500,12500,,
103852,11493,10,01/01/2018,31/12/2027,24/11/2017,24/11/2017,24/11/2017,24/11/2017,RENEWALS,518,F,2,2,1,10DY,Y,0,N,N,Not Comp,12500,12500,,
148734,10951,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,518,F,3,3,1,Y,Y,0,Y,N,Not Comp,0,0,,
119542,13765,10,01/07/2012,31/12/2022,27/09/2019,27/09/2019,27/09/2019,27/09/2019,RENEWALS,518,F,4,9,6,DXY,Y,0,N,N,Not Comp,9000,54000,,
314013,14942,3,01/01/2022,31/12/2024,25/11/2021,25/11/2021,25/11/2021,25/11/2021,RENEWALS,518,F,10,11,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
415398,11779,5,01/01/2018,31/12/2022,26/01/2018,26/01/2018,26/01/2018,26/01/2018,RENEWALS,518,F,12,13,2,5DP,Y,0,N,N,Not Comp,7500,15000,,
425504,14245,1,01/10/2020,30/09/2022,02/07/2020,02/07/2020,02/07/2020,02/07/2020,RENEWALS,518,F,14,15,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
333591,12308,3,01/01/2019,31/12/2021,24/09/2018,24/09/2018,24/09/2018,24/09/2018,RENEWALS,518,F,16,17,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
159897,14153,2,01/01/2020,31/12/2022,14/02/2020,14/02/2020,14/02/2020,14/02/2020,RENEWALS,518,F,18,19,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
102305,14566,3,01/01/2021,31/12/2024,02/03/2021,02/03/2021,02/03/2021,02/03/2021,RENEWALS,518,F,20,21,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
144907,11795,4,01/01/2018,31/12/2021,30/01/2018,30/01/2018,30/01/2018,30/01/2018,RENEWALS,518,F,22,23,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
159897,14154,2,01/01/2020,31/12/2022,14/02/2020,14/02/2020,14/02/2020,14/02/2020,RENEWALS,518,F,24,25,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
149195,14141,2,01/01/2020,31/12/2022,11/02/2020,11/02/2020,11/02/2020,11/02/2020,RENEWALS,518,F,26,27,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
103852,11494,10,01/01/2018,31/12/2027,24/11/2017,24/11/2017,24/11/2017,24/11/2017,RENEWALS,518,G,1,1,1,10DY,Y,0,N,N,Not Comp,12500,12500,,
103852,11495,10,01/01/2018,31/12/2027,24/11/2017,24/11/2017,24/11/2017,24/11/2017,RENEWALS,518,G,3,5,3,10DY,Y,0,N,N,Not Comp,12500,37500,,
149195,14142,2,01/01/2020,31/12/2022,11/02/2020,11/02/2020,11/02/2020,11/02/2020,RENEWALS,518,G,7,8,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
148734,13643,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,518,G,9,11,3,Y,Y,0,N,N,Not Comp,0,0,,
101549,11410,10,01/01/2018,31/12/2027,09/11/2017,09/11/2017,09/11/2017,09/11/2017,RENEWALS,518,G,12,13,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
143974,14039,5,01/01/2020,31/12/2024,20/01/2020,20/01/2020,20/01/2020,20/01/2020,RENEWALS,518,G,14,15,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
147058,14159,2,01/01/2020,31/12/2022,14/02/2020,14/02/2020,14/02/2020,14/02/2020,RENEWALS,518,G,16,17,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
354126,12573,3,01/01/2019,31/12/2021,10/01/2019,10/01/2019,10/01/2019,10/01/2019,RENEWALS,518,G,18,19,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
120004,11529,5,01/01/2018,31/12/2022,05/12/2017,05/12/2017,05/12/2017,05/12/2017,RENEWALS,518,G,20,21,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
144855,13938,2,01/01/2020,31/12/2022,08/01/2020,08/01/2020,08/01/2020,08/01/2020,RENEWALS,518,G,22,23,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
159897,14155,2,01/01/2020,31/12/2022,14/02/2020,14/02/2020,14/02/2020,14/02/2020,RENEWALS,518,G,24,25,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
148734,13641,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,518,G,26,27,2,Y,Y,0,N,N,Not Comp,0,0,,
103852,11496,10,01/01/2018,31/12/2027,24/11/2017,24/11/2017,24/11/2017,24/11/2017,RENEWALS,518,H,3,4,2,10DY,Y,0,N,N,Not Comp,12500,25000,,
123342,11503,5,01/01/2018,31/12/2022,28/11/2017,28/11/2017,28/11/2017,28/11/2017,RENEWALS,518,H,5,6,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
151555,14263,1,01/07/2020,30/06/2023,22/07/2020,22/07/2020,22/07/2020,22/07/2020,RENEWALS,518,H,7,10,4,1DY,Y,0,N,N,Not Comp,1250,5000,,
102365,14466,3,01/01/2021,31/12/2024,20/01/2021,20/01/2021,20/01/2021,20/01/2021,RENEWALS,518,H,11,11,1,3DY,Y,0,N,N,Not Comp,4000,4000,,
104201,12262,4,01/01/2018,31/12/2021,18/09/2018,18/09/2018,18/09/2018,18/09/2018,RENEWALS,518,H,12,13,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
148734,13640,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,518,H,14,14,1,Y,Y,0,N,N,Not Comp,0,0,,
211136,11164,3,01/08/2017,31/12/2020,11/08/2017,11/08/2017,11/08/2017,11/08/2017,RENEWALS,518,H,15,16,2,3DYE,Y,0,N,N,Not Comp,4600,9200,,
159897,14156,2,01/01/2020,31/12/2022,14/02/2020,14/02/2020,14/02/2020,14/02/2020,RENEWALS,518,H,19,20,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
122212,11785,10,01/01/2018,31/12/2027,26/01/2018,26/01/2018,26/01/2018,26/01/2018,RENEWALS,518,H,21,22,2,10DY,Y,0,N,N,Not Comp,12500,25000,,
121752,12135,10,01/08/2018,31/07/2028,07/08/2018,07/08/2018,07/08/2018,07/08/2018,RENEWALS,518,H,23,24,2,10DY,Y,0,N,N,Not Comp,12500,25000,,
148734,10954,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,518,H,25,25,1,Y,Y,0,Y,N,Not Comp,0,0,,
148734,13639,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,518,J,3,3,1,Y,Y,0,N,N,Not Comp,0,0,,
375196,13140,1,01/08/2019,31/12/2021,31/07/2019,31/07/2019,31/07/2019,31/07/2019,RENEWALS,518,J,4,7,4,DEX,Y,0,N,N,Not Comp,1950,7800,,
148734,10955,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,518,J,10,13,4,Y,Y,0,Y,N,Not Comp,0,0,,
180695,10780,5,01/01/2017,31/12/2021,23/03/2017,23/03/2017,23/03/2017,23/03/2017,RENEWALS,518,J,14,18,5,5DP,Y,0,N,N,Not Comp,7500,37500,,
148734,13638,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,518,J,19,20,2,Y,Y,0,N,N,Not Comp,0,0,,
149468,13856,1,01/01/2020,31/12/2022,11/11/2019,11/11/2019,11/11/2019,11/11/2019,RENEWALS,518,J,21,22,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
148734,13637,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,518,J,25,25,1,Y,Y,0,N,N,Not Comp,0,0,,
148734,13636,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,518,K,2,8,7,Y,Y,0,N,N,Not Comp,0,0,,
200420,13904,1,01/01/2020,31/12/2022,19/12/2019,19/12/2019,19/12/2019,19/12/2019,RENEWALS,518,K,11,11,1,1DY,Y,0,N,N,Not Comp,1250,1250,,
148734,10956,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,518,K,12,18,7,Y,Y,0,Y,N,Not Comp,0,0,,
148734,13635,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,518,K,19,20,2,Y,Y,0,N,N,Not Comp,0,0,,
103133,11657,10,01/01/2018,31/12/2027,04/01/2018,04/01/2018,04/01/2018,04/01/2018,RENEWALS,518,K,22,25,4,10DY,Y,0,N,N,Not Comp,12500,50000,,
148734,10957,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,519,A,1,1,1,Y,Y,0,Y,N,Not Comp,0,0,,
147710,13844,1,01/01/2020,31/12/2022,05/11/2019,05/11/2019,05/11/2019,05/11/2019,RENEWALS,519,A,2,3,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
313692,14178,3,01/01/2020,31/12/2022,20/02/2020,20/02/2020,20/02/2020,20/02/2020,RENEWALS,519,A,4,5,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
147447,14163,1,01/01/2020,31/12/2022,17/02/2020,17/02/2020,17/02/2020,17/02/2020,RENEWALS,519,A,6,7,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
122297,13978,3,01/01/2020,31/12/2022,14/01/2020,14/01/2020,14/01/2020,14/01/2020,RENEWALS,519,A,8,9,2,3DP,P,0,N,N,Not Comp,4700,9400,,
143313,14000,1,01/01/2020,31/12/2022,17/01/2020,17/01/2020,17/01/2020,17/01/2020,RENEWALS,519,A,10,11,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
160713,14014,2,01/01/2020,31/12/2022,19/01/2020,19/01/2020,19/01/2020,19/01/2020,RENEWALS,519,A,12,13,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
147298,14008,1,01/01/2020,31/12/2022,19/01/2020,19/01/2020,19/01/2020,19/01/2020,RENEWALS,519,A,14,15,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
394676,13256,2,01/09/2019,31/12/2022,04/09/2019,04/09/2019,04/09/2019,04/09/2019,RENEWALS,519,A,17,20,4,1DYE,Y,0,N,N,Not Comp,1850,7400,,
108909,12412,3,01/01/2019,31/12/2021,19/11/2018,19/11/2018,19/11/2018,19/11/2018,RENEWALS,519,A,21,24,4,3DY,Y,0,N,N,Not Comp,4000,16000,,
252312,11575,10,01/01/2018,31/12/2027,12/12/2017,12/12/2017,12/12/2017,12/12/2017,RENEWALS,519,A,26,27,2,10DY,Y,0,N,N,Not Comp,12500,25000,,
102106,14547,5,01/01/2021,31/12/2026,17/02/2021,17/02/2021,17/02/2021,17/02/2021,RENEWALS,519,B,1,7,7,5DY,Y,0,N,N,Not Comp,6500,45500,,
113051,14950,3,01/01/2022,31/12/2024,25/11/2021,25/11/2021,25/11/2021,25/11/2021,RENEWALS,519,B,10,11,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
160713,14007,2,01/01/2020,31/12/2022,19/01/2020,19/01/2020,19/01/2020,19/01/2020,RENEWALS,519,B,12,13,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
159954,14009,1,01/01/2020,31/12/2022,19/01/2020,19/01/2020,19/01/2020,19/01/2020,RENEWALS,519,B,16,21,6,1DY,Y,0,N,N,Not Comp,1250,7500,,
147025,10676,5,01/01/2017,31/12/2021,14/02/2017,14/02/2017,14/02/2017,14/02/2017,RENEWALS,519,B,22,25,4,5DY,Y,0,N,N,Not Comp,6500,26000,,
101316,11467,5,01/01/2018,31/12/2022,23/11/2017,23/11/2017,23/11/2017,23/11/2017,RENEWALS,519,B,26,27,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
105177,11522,5,01/01/2018,31/12/2022,05/12/2017,05/12/2017,05/12/2017,05/12/2017,RENEWALS,519,C,1,4,4,5DY,Y,0,N,N,Not Comp,6500,26000,,
313981,12305,3,01/08/2018,31/12/2021,20/09/2018,20/09/2018,20/09/2018,20/09/2018,RENEWALS,519,C,5,6,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
148734,10958,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,519,C,7,7,1,Y,Y,0,Y,N,Not Comp,0,0,,
104488,13804,10,01/07/2012,31/12/2022,01/07/2012,27/09/2019,27/09/2019,27/09/2019,RENEWALS,519,C,8,9,2,DXY,Y,0,N,N,Not Comp,9000,18000,,
104986,14608,5,01/01/2021,31/12/2026,01/04/2021,01/04/2021,01/04/2021,01/04/2021,RENEWALS,519,C,10,11,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
102980,12092,10,01/01/2018,31/12/2027,02/07/2018,02/07/2018,02/07/2018,02/07/2018,RENEWALS,519,C,12,13,2,10DY,Y,0,N,N,Not Comp,12500,25000,,
